id = 141
editor = MC
#Feb. 2020

###Experiment

collaboration = HALLA
process = ep2epgamma
exptype = fixed target
year = 2018
#reference =  doi:10.1038/s41567-019-0774-3
inspiretex = Georges:2018kyi
reference2 = Table 1.1


### Scattering Process

frame = Trento

in1particle = e-
in1energyunit = GeV

in2particle = p

out1particle = e-
out2particle = p
out3particle = gamma


### Observable 
y1name = XUU
y1namelong = Beam Helicity Independent Cross Section 
# or Beam spin sum
y1unit = nb/GeV^4
y1value = column6
y1errorstatistic = column7
#y1errorsystematicplus = column6
#y1errorsystematicminus = column7


### x-axes

x1name = in1energy
x1unit = GeV
x1value = column1

x2name = xB
x2unit = 1
x2value = column2

x3name = Q2
x3unit = GeV^2
x3value = column3

x4name = t
x4unit = GeV^2
x4value = column4

x5name = phi
x5unit = deg
x5value = column5


###Data

#E      xB	    Q2	        t	phi	    XUU	    errstat
###############################################################
8.521	0.37	3.68		-0.4805		172.5	0.003794	0.00028
8.521	0.37	3.68		-0.4805		187.5	0.004323	0.0003
8.521	0.37	3.68		-0.4805		202.5	0.004443	0.00029
8.521	0.37	3.68		-0.4805		217.5	0.004371	0.00029
8.521	0.37	3.68		-0.4805		232.5	0.004513	0.00029
8.521	0.37	3.68		-0.4805		247.5	0.005151	0.00033
8.521	0.37	3.68		-0.4805		262.5	0.006193	0.00038
8.521	0.37	3.68		-0.4805		277.5	0.006232	0.0004
8.521	0.37	3.68		-0.4805		292.5	0.008413	0.00051
8.521	0.37	3.68		-0.4805		307.5	0.009464	0.00067
8.521	0.37	3.68		-0.4805		322.5	0.01176	0.0012
8.521	0.37	3.68		-0.4805		337.5	0.01031	0.0029
8.521	0.37	3.68		-0.4805		352.5	0.01412	0.0075
10.591	0.369	4.53		-0.2094		7.5	0.01394	0.00058
10.591	0.369	4.53		-0.2094		22.5	0.01292	0.00056
10.591	0.369	4.53		-0.2094		37.5	0.01305	0.00056
10.591	0.369	4.53		-0.2094		52.5	0.01216	0.00054
10.591	0.369	4.53		-0.2094		67.5	0.01147	0.00052
10.591	0.369	4.53		-0.2094		82.5	0.01128	0.00051
10.591	0.369	4.53		-0.2094		97.5	0.00875	0.00046
10.591	0.369	4.53		-0.2094		112.5	0.009145	0.00046
10.591	0.369	4.53		-0.2094		127.5	0.009035	0.00045
10.591	0.369	4.53		-0.2094		142.5	0.008383	0.00044
10.591	0.369	4.53		-0.2094		157.5	0.008281	0.00044
10.591	0.369	4.53		-0.2094		172.5	0.00798	0.00043
10.591	0.369	4.53		-0.2094		187.5	0.007743	0.00043
10.591	0.369	4.53		-0.2094		202.5	0.008409	0.00045
10.591	0.369	4.53		-0.2094		217.5	0.00853	0.00045
10.591	0.369	4.53		-0.2094		232.5	0.009909	0.00049
10.591	0.369	4.53		-0.2094		247.5	0.009694	0.00049
10.591	0.369	4.53		-0.2094		262.5	0.01021	0.00049
10.591	0.369	4.53		-0.2094		277.5	0.01093	0.00051
10.591	0.369	4.53		-0.2094		292.5	0.01223	0.00054
10.591	0.369	4.53		-0.2094		307.5	0.01236	0.00054
10.591	0.369	4.53		-0.2094		322.5	0.01382	0.00057
10.591	0.369	4.53		-0.2094		337.5	0.01543	0.00061
10.591	0.369	4.53		-0.2094		352.5	0.01376	0.00058
10.591	0.37	4.55		-0.2719		7.5	0.01389	0.00073
10.591	0.37	4.55		-0.2719		22.5	0.01177	0.00065
10.591	0.37	4.55		-0.2719		37.5	0.009537	0.00054
10.591	0.37	4.55		-0.2719		52.5	0.008787	0.00048
10.591	0.37	4.55		-0.2719		67.5	0.008767	0.00047
10.591	0.37	4.55		-0.2719		82.5	0.007836	0.00044
10.591	0.37	4.55		-0.2719		97.5	0.007402	0.00043
10.591	0.37	4.55		-0.2719		112.5	0.00655	0.0004
10.591	0.37	4.55		-0.2719		127.5	0.006832	0.0004
10.591	0.37	4.55		-0.2719		142.5	0.006091	0.00037
10.591	0.37	4.55		-0.2719		157.5	0.006045	0.00037
10.591	0.37	4.55		-0.2719		172.5	0.005298	0.00034
