id = 142
editor = MC
#Feb. 2020

###Experiment

collaboration = HALLA
process = ep2epgamma
exptype = fixed target
year = 2018
#reference =  doi:10.1038/s41567-019-0774-3
inspiretex = Georges:2018kyi
reference2 = Table 1.1


### Scattering Process

frame = Trento

in1particle = e-
in1energyunit = GeV
in1polarizationvector = L
in1polarization = +1

in2particle = p

out1particle = e-
out2particle = p
out3particle = gamma


### Observable 
y1name = XLU
y1namelong = Beam Spin Difference Cross Section
y1unit = nb/GeV^4
y1value = column6
y1errorstatistic = column7
#y1errorsystematicplus = column6
#y1errorsystematicminus = column7


### x-axes

x1name = in1energy
x1unit = GeV
x1value = column1

x2name = xB
x2unit = 1
x2value = column2

x3name = Q2
x3unit = GeV^2
x3value = column3

x4name = t
x4unit = GeV^2
x4value = column4

x5name = phi
x5unit = deg
x5value = column5


###Data
#E      xB	    Q2	        t	         phi	    XUU	         errstat
###########################################################################
8.521	0.37	3.68		-0.3925		67.5			0.00387	0.00078
8.521	0.37	3.68		-0.3925		82.5			0.002269	0.00065
8.521	0.37	3.68		-0.3925		97.5			0.002122	0.00059
8.521	0.37	3.68		-0.3925		112.5			0.002092	0.00051
8.521	0.37	3.68		-0.3925		127.5			0.001562	0.00047
8.521	0.37	3.68		-0.3925		142.5			0.001475	0.00043
8.521	0.37	3.68		-0.3925		157.5			-8.164E-05	0.00044
8.521	0.37	3.68		-0.3925		172.5			0.0003328	0.00042
8.521	0.37	3.68		-0.3925		187.5			-0.0001176	0.00051
8.521	0.37	3.68		-0.3925		202.5			-0.0005786	0.00048
8.521	0.37	3.68		-0.3925		217.5			-0.00139	0.00052
8.521	0.37	3.68		-0.3925		232.5			-0.0009979	0.00049
8.521	0.37	3.68		-0.3925		247.5			-0.0016	0.00055
8.521	0.37	3.68		-0.3925		262.5			-0.00237	0.00062
8.521	0.37	3.68		-0.3925		277.5			-0.002732	0.00065
8.521	0.37	3.68		-0.3925		292.5			-0.003107	0.00078
8.521	0.37	3.68		-0.3925		307.5			-0.006048	0.0009
8.521	0.37	3.68		-0.3925		322.5			-0.002581	0.0012
8.521	0.37	3.68		-0.3925		337.5			-0.003175	0.002
8.521	0.37	3.68		-0.3925		352.5			-0.0001911	0.0032
8.521	0.37	3.68		-0.4805		7.5			0.000676	0.0053
8.521	0.37	3.68		-0.4805		22.5			0.003454	0.0026
8.521	0.37	3.68		-0.4805		37.5			0.004224	0.0013
8.521	0.37	3.68		-0.4805		52.5			0.001467	0.00078
8.521	0.37	3.68		-0.4805		67.5			0.002391	0.0006
8.521	0.37	3.68		-0.4805		82.5			0.002364	0.00049
8.521	0.37	3.68		-0.4805		97.5			0.001787	0.00043
8.521	0.37	3.68		-0.4805		112.5			0.001539	0.00036
8.521	0.37	3.68		-0.4805		127.5			0.0007263	0.0003
8.521	0.37	3.68		-0.4805		142.5			0.001201	0.00031
8.521	0.37	3.68		-0.4805		157.5			0.0001087	0.00032
8.521	0.37	3.68		-0.4805		172.5			0.0004762	0.00029
8.521	0.37	3.68		-0.4805		187.5			-0.0001236	0.00037
8.521	0.37	3.68		-0.4805		202.5			-0.0007787	0.00034
8.521	0.37	3.68		-0.4805		217.5			-0.001022	0.00033
8.521	0.37	3.68		-0.4805		232.5			-0.0008877	0.00033
8.521	0.37	3.68		-0.4805		247.5			-0.001781	0.00037
8.521	0.37	3.68		-0.4805		262.5			-0.0016	0.00043
8.521	0.37	3.68		-0.4805		277.5			-0.002223	0.00046
8.521	0.37	3.68		-0.4805		292.5			-0.002532	0.00058
8.521	0.37	3.68		-0.4805		307.5			-0.002545	0.00076
8.521	0.37	3.68		-0.4805		322.5			-0.00261	0.0013
8.521	0.37	3.68		-0.4805		337.5			-0.003865	0.0026
8.521	0.37	3.68		-0.4805		352.5			0.008178	0.0066
10.591	0.369	4.53		-0.2094		7.5			0.001168	0.00066
10.591	0.369	4.53		-0.2094		22.5			0.001213	0.00068
10.591	0.369	4.53		-0.2094		37.5			0.001715	0.00067
10.591	0.369	4.53		-0.2094		52.5			0.002149	0.00065
10.591	0.369	4.53		-0.2094		67.5			0.001594	0.00064
10.591	0.369	4.53		-0.2094		82.5			0.001867	0.00062
10.591	0.369	4.53		-0.2094		97.5			0.0007955	0.00055
10.591	0.369	4.53		-0.2094		112.5			0.002048	0.00055
10.591	0.369	4.53		-0.2094		127.5			0.001103	0.00055
10.591	0.369	4.53		-0.2094		142.5			0.001757	0.00052
10.591	0.369	4.53		-0.2094		157.5			0.00069	0.00053
10.591	0.369	4.53		-0.2094		172.5			-0.0002661	0.00049
10.591	0.369	4.53		-0.2094		187.5			-0.0007989	0.00056
10.591	0.369	4.53		-0.2094		202.5			7.796E-05	0.00057
10.591	0.369	4.53		-0.2094		217.5			-0.0002857	0.00056
10.591	0.369	4.53		-0.2094		232.5			-0.001987	0.0006
10.591	0.369	4.53		-0.2094		247.5			-0.001328	0.0006
10.591	0.369	4.53		-0.2094		262.5			-0.001544	0.00061
10.591	0.369	4.53		-0.2094		277.5			-0.003143	0.00063
10.591	0.369	4.53		-0.2094		292.5			-0.0004291	0.00066
10.591	0.369	4.53		-0.2094		307.5			-0.002192	0.00067
10.591	0.369	4.53		-0.2094		322.5			-0.00185	0.0007
10.591	0.369	4.53		-0.2094		337.5			-0.0005417	0.00074
10.591	0.369	4.53		-0.2094		352.5			-0.0007057	0.00075
10.591	0.37	4.55		-0.2719		7.5			0.0007314	0.00082
10.591	0.37	4.55		-0.2719		22.5			0.002187	0.00075
10.591	0.37	4.55		-0.2719		37.5			0.001026	0.00063
10.591	0.37	4.55		-0.2719		52.5			0.001896	0.00059
10.591	0.37	4.55		-0.2719		67.5			0.003003	0.00057
10.591	0.37	4.55		-0.2719		82.5			0.003644	0.00053
10.591	0.37	4.55		-0.2719		97.5			0.002105	0.00051
10.591	0.37	4.55		-0.2719		112.5			0.001023	0.00048
10.591	0.37	4.55		-0.2719		127.5			0.002052	0.00047
10.591	0.37	4.55		-0.2719		142.5			0.001129	0.00044
10.591	0.37	4.55		-0.2719		157.5			-0.0002656	0.00043
10.591	0.37	4.55		-0.2719		172.5			0.0004071	0.00039
10.591	0.37	4.55		-0.2719		187.5			0.0007945	0.00045
10.591	0.37	4.55		-0.2719		202.5			-0.0001438	0.00042
10.591	0.37	4.55		-0.2719		217.5			-0.001138	0.00048
10.591	0.37	4.55		-0.2719		232.5			-0.001613	0.00048
10.591	0.37	4.55		-0.2719		247.5			-0.001633	0.00049
10.591	0.37	4.55		-0.2719		262.5			-0.002365	0.00051
10.591	0.37	4.55		-0.2719		277.5			-0.001941	0.00055
10.591	0.37	4.55		-0.2719		292.5			-0.00353	0.00061
10.591	0.37	4.55		-0.2719		307.5			-0.001531	0.00063
10.591	0.37	4.55		-0.2719		322.5			-0.002669	0.00073
10.591	0.37	4.55		-0.2719		337.5			-0.0004734	0.00076
10.591	0.37	4.55		-0.2719		352.5			-0.0006543	0.00084
10.591	0.372	4.57		-0.3356		7.5			0.0001162	0.001
10.591	0.372	4.57		-0.3356		22.5			0.001108	0.00088
10.591	0.372	4.57		-0.3356		37.5			0.002602	0.00072
10.591	0.372	4.57		-0.3356		52.5			0.00294	0.0006
10.591	0.372	4.57		-0.3356		67.5			0.002231	0.00053
10.591	0.372	4.57		-0.3356		82.5			0.001947	0.00047
10.591	0.372	4.57		-0.3356		97.5			0.001063	0.00042
10.591	0.372	4.57		-0.3356		112.5			0.001095	0.00037
10.591	0.372	4.57		-0.3356		127.5			0.00118	0.00035
10.591	0.372	4.57		-0.3356		142.5			0.0005342	0.00034
10.591	0.372	4.57		-0.3356		157.5			0.0002274	0.00029
10.591	0.372	4.57		-0.3356		172.5			0.0003356	0.00029
10.591	0.372	4.57		-0.3356		187.5			-0.0001578	0.00029
10.591	0.372	4.57		-0.3356		202.5			-0.000373	0.00032
10.591	0.372	4.57		-0.3356		217.5			-0.0007056	0.00035
10.591	0.372	4.57		-0.3356		232.5			-0.0006508	0.00038
10.591	0.372	4.57		-0.3356		247.5			-0.001189	0.00043
10.591	0.372	4.57		-0.3356		262.5			-0.00115	0.00045
10.591	0.372	4.57		-0.3356		277.5			-0.001207	0.00047
10.591	0.372	4.57		-0.3356		292.5			-0.001576	0.00054
